"aar","bydel_id","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","naringsregion_id","kommune_id","fylke_id"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0912","NULL"
"2013","NULL","minoritet","1-5","personer","8","barnehagedeltakelse","NULL","NULL","0912","NULL"
"2013","NULL","minoritet","1-5","prosent","80","barnehagedeltakelse","NULL","NULL","0912","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","110","barnehagedeltakelse","NULL","NULL","0912","NULL"
"2013","NULL","NULL","1-5","personer","134","barnehagedeltakelse","alle","NULL","0912","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","1-5","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","0912","NULL"
"2013","NULL","NULL","1-5","personer","124","barnehagedeltakelse","barn_ellers","NULL","0912","NULL"
"2013","NULL","alle","1-5","personer","316","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","alle","1-5","prosent","92.9","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","1","personer","5","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","3","personer","10","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","1-5","personer","34","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","minoritet","1-5","prosent","72.3","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","282","barnehagedeltakelse","NULL","NULL","0914","NULL"
"2013","NULL","NULL","1-5","personer","340","barnehagedeltakelse","alle","NULL","0914","NULL"
"2013","NULL","NULL","1","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","2","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","3","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","4","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","5","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","1-5","personer","47","barnehagedeltakelse","innvandrerbakgr","NULL","0914","NULL"
"2013","NULL","NULL","1-5","personer","293","barnehagedeltakelse","barn_ellers","NULL","0914","NULL"
"2013","NULL","alle","1-5","personer","375","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","alle","1-5","prosent","86.6","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","3","personer","8","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","1-5","personer","31","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","minoritet","1-5","prosent","91.2","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","344","barnehagedeltakelse","NULL","NULL","0919","NULL"
"2013","NULL","NULL","1-5","personer","433","barnehagedeltakelse","alle","NULL","0919","NULL"
"2013","NULL","NULL","1","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","2","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","3","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","5","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","1-5","personer","34","barnehagedeltakelse","innvandrerbakgr","NULL","0919","NULL"
"2013","NULL","NULL","1-5","personer","399","barnehagedeltakelse","barn_ellers","NULL","0919","NULL"
"2013","NULL","alle","1-5","personer","633","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","alle","1-5","prosent","87.8","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","2","personer","7","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","3","personer","5","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","1-5","personer","35","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","minoritet","1-5","prosent","58.3","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","598","barnehagedeltakelse","NULL","NULL","0926","NULL"
"2013","NULL","NULL","1-5","personer","721","barnehagedeltakelse","alle","NULL","0926","NULL"
"2013","NULL","NULL","1","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","2","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","3","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","4","personer","14","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","5","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","1-5","personer","60","barnehagedeltakelse","innvandrerbakgr","NULL","0926","NULL"
"2013","NULL","NULL","1-5","personer","661","barnehagedeltakelse","barn_ellers","NULL","0926","NULL"
"2013","NULL","alle","1-5","personer","327","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","alle","1-5","prosent","85.2","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","2","personer","8","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","3","personer","9","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","5","personer","10","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","1-5","personer","38","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","minoritet","1-5","prosent","95","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","289","barnehagedeltakelse","NULL","NULL","0928","NULL"
"2013","NULL","NULL","1-5","personer","384","barnehagedeltakelse","alle","NULL","0928","NULL"
"2013","NULL","NULL","1","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","2","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","3","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","4","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","5","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","1-5","personer","40","barnehagedeltakelse","innvandrerbakgr","NULL","0928","NULL"
"2013","NULL","NULL","1-5","personer","344","barnehagedeltakelse","barn_ellers","NULL","0928","NULL"
"2013","NULL","alle","1-5","personer","73","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","alle","1-5","prosent","84.9","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","5","personer","6","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","1-5","personer","13","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","minoritet","1-5","prosent","92.9","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","60","barnehagedeltakelse","NULL","NULL","0929","NULL"
"2013","NULL","NULL","1-5","personer","86","barnehagedeltakelse","alle","NULL","0929","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","5","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","1-5","personer","14","barnehagedeltakelse","innvandrerbakgr","NULL","0929","NULL"
"2013","NULL","NULL","1-5","personer","72","barnehagedeltakelse","barn_ellers","NULL","0929","NULL"
"2013","NULL","alle","1-5","personer","90","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","alle","1-5","prosent","85.7","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","1-5","personer","11","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","minoritet","1-5","prosent","84.6","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","79","barnehagedeltakelse","NULL","NULL","0935","NULL"
"2013","NULL","NULL","1-5","personer","105","barnehagedeltakelse","alle","NULL","0935","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","3","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","1-5","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","0935","NULL"
"2013","NULL","NULL","1-5","personer","92","barnehagedeltakelse","barn_ellers","NULL","0935","NULL"
"2013","NULL","alle","1-5","personer","205","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","alle","1-5","prosent","86.1","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","3","personer","9","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","5","personer","4","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","1-5","personer","19","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","minoritet","1-5","prosent","82.6","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","186","barnehagedeltakelse","NULL","NULL","0937","NULL"
"2013","NULL","NULL","1-5","personer","238","barnehagedeltakelse","alle","NULL","0937","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","3","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","5","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","1-5","personer","23","barnehagedeltakelse","innvandrerbakgr","NULL","0937","NULL"
"2013","NULL","NULL","1-5","personer","215","barnehagedeltakelse","barn_ellers","NULL","0937","NULL"
"2013","NULL","alle","1-5","personer","51","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","alle","1-5","prosent","108.5","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","5","personer","7","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","1-5","personer","9","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","minoritet","1-5","prosent","180","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","42","barnehagedeltakelse","NULL","NULL","0938","NULL"
"2013","NULL","NULL","1-5","personer","47","barnehagedeltakelse","alle","NULL","0938","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","1-5","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","0938","NULL"
"2013","NULL","NULL","1-5","personer","42","barnehagedeltakelse","barn_ellers","NULL","0938","NULL"
"2013","NULL","alle","1-5","personer","51","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","alle","1-5","prosent","96.2","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","1-5","personer","7","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","minoritet","1-5","prosent","87.5","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","44","barnehagedeltakelse","NULL","NULL","0940","NULL"
"2013","NULL","NULL","1-5","personer","53","barnehagedeltakelse","alle","NULL","0940","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","1-5","personer","8","barnehagedeltakelse","innvandrerbakgr","NULL","0940","NULL"
"2013","NULL","NULL","1-5","personer","45","barnehagedeltakelse","barn_ellers","NULL","0940","NULL"
"2013","NULL","alle","1-5","personer","54","barnehagedeltakelse","NULL","NULL","0941","NULL"
"2013","NULL","alle","1-5","prosent","93.1","barnehagedeltakelse","NULL","NULL","0941","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0941","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0941","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0941","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0941","NULL"
